record_date,tax_deposit_type,tax_deposit_type_desc,tax_deposit_today_amt,tax_deposit_mtd_amt,tax_deposit_fytd_amt,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2022-02-24,Federal Unemployment Taxes,null,2,109,2198,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,02,24
2022-02-24,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,123,1846,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,02,24
2022-02-24,Cash Federal Tax Deposits,Direct,66,1779,15237,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,02,24
2022-02-24,Cash Federal Tax Deposits,Through Depositaries,9752,225588,1516301,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,02,24
2022-02-24,Inter-agency Transfers,null,253,10637,50073,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,02,24
2022-02-25,Withheld Income and Employment Taxes,null,9726,230049,1318300,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,02,25
2022-02-25,Individual Income Taxes,null,319,7891,108337,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,02,25
2022-02-25,Railroad Retirement Taxes,null,51,573,2619,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,02,25
2022-02-25,Excise Taxes,null,495,3972,30107,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,02,25
2022-02-25,Corporation Income Taxes,null,36,5915,128832,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,02,25
2022-02-25,Federal Unemployment Taxes,null,3,112,2200,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,02,25
2022-02-25,Estate and Gift Taxes & Misc IRS Rcpts.,null,7,131,1853,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,02,25
2022-02-25,Cash Federal Tax Deposits,Direct,71,1850,15308,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,02,25
2022-02-25,Cash Federal Tax Deposits,Through Depositaries,10441,236029,1526742,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,02,25
2022-02-25,Inter-agency Transfers,null,126,10763,50199,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,02,25
2022-02-28,Inter-agency Transfers,null,1056,11819,51255,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,02,28
2022-02-28,Withheld Income and Employment Taxes,null,28123,258172,1346423,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,02,28
2022-02-28,Individual Income Taxes,null,616,8507,108953,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,02,28
2022-02-28,Railroad Retirement Taxes,null,85,657,2703,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,02,28
2022-02-28,Excise Taxes,null,1244,5216,31351,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,02,28
2022-02-28,Corporation Income Taxes,null,367,6282,129199,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,02,28
2022-02-28,Federal Unemployment Taxes,null,4,115,2204,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,02,28
2022-02-28,Estate and Gift Taxes & Misc IRS Rcpts.,null,4,135,1857,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,02,28
2022-02-28,Cash Federal Tax Deposits,Direct,150,2000,15458,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,02,28
2022-02-28,Cash Federal Tax Deposits,Through Depositaries,29236,265265,1555978,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,02,28
2022-03-01,Withheld Income and Employment Taxes,null,29281,29281,1375704,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,01
2022-03-01,Individual Income Taxes,null,1234,1234,110187,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,01
2022-03-01,Railroad Retirement Taxes,null,24,24,2728,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,01
2022-03-01,Excise Taxes,null,973,973,32324,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,01
2022-03-01,Corporation Income Taxes,null,141,141,129340,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,01
2022-03-01,Federal Unemployment Taxes,null,3,3,2206,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,01
2022-03-01,Estate and Gift Taxes & Misc IRS Rcpts.,null,29,29,1886,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,01
2022-03-01,Cash Federal Tax Deposits,Direct,567,567,16026,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,01
2022-03-01,Cash Federal Tax Deposits,Through Depositaries,30151,30151,1586129,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,01
2022-03-01,Inter-agency Transfers,null,966,966,52220,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,01
2022-03-02,Withheld Income and Employment Taxes,null,14987,44269,1390691,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,02
2022-03-02,Individual Income Taxes,null,464,1698,110651,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,02
2022-03-02,Railroad Retirement Taxes,null,11,36,2739,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,02
2022-03-02,Excise Taxes,null,-16,957,32308,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,02
2022-03-02,Corporation Income Taxes,null,58,199,129398,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,02
2022-03-02,Federal Unemployment Taxes,null,3,6,2210,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,02
2022-03-02,Estate and Gift Taxes & Misc IRS Rcpts.,null,-19,10,1867,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,02
2022-03-02,Cash Federal Tax Deposits,Direct,41,608,16066,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,02
2022-03-02,Cash Federal Tax Deposits,Through Depositaries,14962,45113,1601091,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,02
2022-03-02,Inter-agency Transfers,null,486,1452,52707,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,02
2022-03-03,Withheld Income and Employment Taxes,null,6193,50462,1396884,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,03
2022-03-03,Individual Income Taxes,null,378,2076,111029,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,03
2022-03-03,Railroad Retirement Taxes,null,4,40,2743,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,03
2022-03-03,Excise Taxes,null,35,992,32343,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,03
2022-03-03,Corporation Income Taxes,null,80,279,129478,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,03
2022-03-03,Federal Unemployment Taxes,null,2,8,2212,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,03
2022-03-03,Estate and Gift Taxes & Misc IRS Rcpts.,null,27,36,1894,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,03
2022-03-03,Cash Federal Tax Deposits,Direct,43,651,16110,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,03
2022-03-03,Cash Federal Tax Deposits,Through Depositaries,4932,50045,1606023,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,03
2022-03-03,Inter-agency Transfers,null,1744,3196,54451,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,03
2022-03-04,Inter-agency Transfers,null,1403,4599,55853,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,04
2022-03-04,Withheld Income and Employment Taxes,null,13912,64374,1410797,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,04
2022-03-04,Individual Income Taxes,null,400,2476,111429,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,04
2022-03-04,Railroad Retirement Taxes,null,19,58,2762,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,04
2022-03-04,Excise Taxes,null,19,1011,32362,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,04
2022-03-04,Corporation Income Taxes,null,82,361,129560,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,04
2022-03-04,Federal Unemployment Taxes,null,3,11,2215,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,04
2022-03-04,Estate and Gift Taxes & Misc IRS Rcpts.,null,-16,20,1877,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,04
2022-03-04,Cash Federal Tax Deposits,Direct,52,703,16162,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,04
2022-03-04,Cash Federal Tax Deposits,Through Depositaries,12963,63008,1618986,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,04
2022-03-07,Withheld Income and Employment Taxes,null,32104,96478,1442901,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,07
2022-03-07,Individual Income Taxes,null,519,2995,111948,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,07
2022-03-07,Railroad Retirement Taxes,null,52,111,2814,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,07
2022-03-07,Excise Taxes,null,13,1024,32375,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,07
2022-03-07,Corporation Income Taxes,null,159,520,129719,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,07
2022-03-07,Federal Unemployment Taxes,null,3,14,2217,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,07
2022-03-07,Estate and Gift Taxes & Misc IRS Rcpts.,null,3,23,1880,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,07
2022-03-07,Cash Federal Tax Deposits,Direct,45,749,16207,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,07
2022-03-07,Cash Federal Tax Deposits,Through Depositaries,31772,94781,1650758,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,07
2022-03-07,Inter-agency Transfers,null,1036,5634,56889,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,07
2022-03-08,Withheld Income and Employment Taxes,null,4173,100650,1447073,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,08
2022-03-08,Individual Income Taxes,null,511,3506,112459,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,08
2022-03-08,Railroad Retirement Taxes,null,2,113,2816,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,08
2022-03-08,Excise Taxes,null,31,1055,32406,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,08
2022-03-08,Corporation Income Taxes,null,57,577,129777,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,08
2022-03-08,Federal Unemployment Taxes,null,2,16,2220,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,08
2022-03-08,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,25,1882,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,08
2022-03-08,Cash Federal Tax Deposits,Direct,-56,692,16151,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,08
2022-03-08,Cash Federal Tax Deposits,Through Depositaries,4802,99583,1655560,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,08
2022-03-08,Inter-agency Transfers,null,33,5667,56922,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,08
2022-03-09,Withheld Income and Employment Taxes,null,9547,110198,1456620,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,09
2022-03-09,Individual Income Taxes,null,468,3974,112927,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,09
2022-03-09,Railroad Retirement Taxes,null,2,115,2819,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,09
2022-03-09,Excise Taxes,null,90,1145,32496,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,09
2022-03-09,Corporation Income Taxes,null,310,887,130087,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,09
2022-03-09,Federal Unemployment Taxes,null,4,20,2223,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,09
2022-03-09,Estate and Gift Taxes & Misc IRS Rcpts.,null,61,86,1943,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,09
2022-03-09,Cash Federal Tax Deposits,Direct,58,750,16209,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,09
2022-03-09,Cash Federal Tax Deposits,Through Depositaries,10381,109963,1665941,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,09
2022-03-09,Inter-agency Transfers,null,43,5710,56965,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,09
2022-03-10,Withheld Income and Employment Taxes,null,4515,114713,1461136,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,10
2022-03-10,Individual Income Taxes,null,433,4407,113360,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,10
2022-03-10,Railroad Retirement Taxes,null,33,148,2851,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,10
2022-03-10,Excise Taxes,null,477,1622,32973,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,10
2022-03-10,Corporation Income Taxes,null,998,1885,131084,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,10
2022-03-10,Federal Unemployment Taxes,null,2,21,2225,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,10
2022-03-10,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,87,1944,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,10
2022-03-10,Cash Federal Tax Deposits,Direct,51,801,16260,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,10
2022-03-10,Cash Federal Tax Deposits,Through Depositaries,6041,116005,1671982,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,10
2022-03-10,Inter-agency Transfers,null,366,6076,57331,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,10
2022-03-11,Withheld Income and Employment Taxes,null,10973,125685,1472108,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,11
2022-03-11,Individual Income Taxes,null,481,4888,113841,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,11
2022-03-11,Railroad Retirement Taxes,null,52,200,2904,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,11
2022-03-11,Excise Taxes,null,471,2093,33444,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,11
2022-03-11,Corporation Income Taxes,null,933,2818,132018,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,11
2022-03-11,Federal Unemployment Taxes,null,2,24,2228,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,11
2022-03-11,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,88,1945,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,11
2022-03-11,Cash Federal Tax Deposits,Direct,98,900,16358,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,11
2022-03-11,Cash Federal Tax Deposits,Through Depositaries,12733,128738,1684715,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,11
2022-03-11,Inter-agency Transfers,null,83,6159,57414,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,11
2022-03-14,Withheld Income and Employment Taxes,null,30612,156297,1502720,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,14
2022-03-14,Individual Income Taxes,null,712,5600,114553,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,14
2022-03-14,Railroad Retirement Taxes,null,45,246,2949,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,14
2022-03-14,Excise Taxes,null,1759,3852,35203,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,14
2022-03-14,Corporation Income Taxes,null,2581,5399,134599,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,14
2022-03-14,Federal Unemployment Taxes,null,3,27,2231,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,14
2022-03-14,Estate and Gift Taxes & Misc IRS Rcpts.,null,36,124,1981,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,14
2022-03-14,Cash Federal Tax Deposits,Direct,554,1453,16912,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,14
2022-03-14,Cash Federal Tax Deposits,Through Depositaries,35181,163919,1719896,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,14
2022-03-14,Inter-agency Transfers,null,13,6172,57427,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,14
2022-03-15,Withheld Income and Employment Taxes,null,8688,164985,1511408,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,15
2022-03-15,Individual Income Taxes,null,1182,6782,115735,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,15
2022-03-15,Railroad Retirement Taxes,null,4,250,2953,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,15
2022-03-15,Excise Taxes,null,71,3923,35274,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,15
2022-03-15,Corporation Income Taxes,null,6272,11672,140871,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,15
2022-03-15,Federal Unemployment Taxes,null,4,31,2234,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,15
2022-03-15,Estate and Gift Taxes & Misc IRS Rcpts.,null,6,130,1987,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,15
2022-03-15,Cash Federal Tax Deposits,Direct,45,1498,16957,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,15
2022-03-15,Cash Federal Tax Deposits,Through Depositaries,16124,180043,1736020,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,15
2022-03-15,Inter-agency Transfers,null,59,6231,57486,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,15
2022-03-16,Cash Federal Tax Deposits,Direct,72,1570,17029,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,16
2022-03-16,Withheld Income and Employment Taxes,null,32780,197765,1544188,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,16
2022-03-16,Individual Income Taxes,null,589,7371,116324,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,16
2022-03-16,Railroad Retirement Taxes,null,15,264,2968,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,16
2022-03-16,Excise Taxes,null,42,3965,35317,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,16
2022-03-16,Corporation Income Taxes,null,461,12133,141332,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,16
2022-03-16,Federal Unemployment Taxes,null,3,33,2237,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,16
2022-03-16,Estate and Gift Taxes & Misc IRS Rcpts.,null,11,141,1998,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,16
2022-03-16,Cash Federal Tax Deposits,Through Depositaries,33540,213582,1769560,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,16
2022-03-16,Inter-agency Transfers,null,289,6520,57775,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,16
2022-03-17,Withheld Income and Employment Taxes,null,5410,203175,1549598,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,17
2022-03-17,Individual Income Taxes,null,585,7955,116908,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,17
2022-03-17,Railroad Retirement Taxes,null,2,266,2969,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,17
2022-03-17,Excise Taxes,null,14,3980,35331,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,17
2022-03-17,Corporation Income Taxes,null,93,12226,141425,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,17
2022-03-17,Federal Unemployment Taxes,null,2,35,2239,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,17
2022-03-17,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,143,2000,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,17
2022-03-17,Cash Federal Tax Deposits,Direct,60,1630,17088,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,17
2022-03-17,Cash Federal Tax Deposits,Through Depositaries,5309,218891,1774869,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,17
2022-03-17,Inter-agency Transfers,null,739,7259,58513,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,17
2022-03-18,Withheld Income and Employment Taxes,null,12886,216060,1562483,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,18
2022-03-18,Individual Income Taxes,null,626,8582,117535,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,18
2022-03-18,Railroad Retirement Taxes,null,17,283,2986,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,18
2022-03-18,Excise Taxes,null,28,4007,35358,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,18
2022-03-18,Corporation Income Taxes,null,124,12349,141548,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,18
2022-03-18,Federal Unemployment Taxes,null,3,38,2242,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,18
2022-03-18,Estate and Gift Taxes & Misc IRS Rcpts.,null,6,149,2006,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,18
2022-03-18,Cash Federal Tax Deposits,Direct,74,1704,17162,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,18
2022-03-18,Cash Federal Tax Deposits,Through Depositaries,12537,231428,1787406,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,18
2022-03-18,Inter-agency Transfers,null,1077,8336,59590,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,18
2022-03-21,Withheld Income and Employment Taxes,null,24240,240301,1586724,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,21
2022-03-21,Individual Income Taxes,null,809,9390,118343,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,21
2022-03-21,Railroad Retirement Taxes,null,51,334,3037,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,21
2022-03-21,Excise Taxes,null,16,4023,35374,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,21
2022-03-21,Corporation Income Taxes,null,73,12422,141621,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,21
2022-03-21,Federal Unemployment Taxes,null,2,40,2243,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,21
2022-03-21,Estate and Gift Taxes & Misc IRS Rcpts.,null,3,151,2009,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,21
2022-03-21,Cash Federal Tax Deposits,Direct,52,1756,17215,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,21
2022-03-21,Cash Federal Tax Deposits,Through Depositaries,24442,255870,1811848,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,21
2022-03-21,Inter-agency Transfers,null,698,9034,60289,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,21
2022-03-22,Withheld Income and Employment Taxes,null,2652,242951,1589375,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,22
2022-03-22,Individual Income Taxes,null,898,10288,119241,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,22
2022-03-22,Railroad Retirement Taxes,null,4,338,3041,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,22
2022-03-22,Excise Taxes,null,44,4066,35418,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,22
2022-03-22,Corporation Income Taxes,null,120,12541,141741,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,22
2022-03-22,Federal Unemployment Taxes,null,3,42,2246,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,22
2022-03-22,Estate and Gift Taxes & Misc IRS Rcpts.,null,9,160,2018,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,22
2022-03-22,Cash Federal Tax Deposits,Direct,83,1836,17298,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,22
2022-03-22,Cash Federal Tax Deposits,Through Depositaries,3635,259505,1815483,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,22
2022-03-22,Inter-agency Transfers,null,12,9046,60300,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,22
2022-03-23,Withheld Income and Employment Taxes,null,9821,252772,1599197,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,23
2022-03-23,Individual Income Taxes,null,604,10892,119845,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,23
2022-03-23,Railroad Retirement Taxes,null,2,340,3043,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,23
2022-03-23,Excise Taxes,null,63,4129,35481,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,23
2022-03-23,Corporation Income Taxes,null,98,12639,141839,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,23
2022-03-23,Federal Unemployment Taxes,null,3,45,2249,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,23
2022-03-23,Estate and Gift Taxes & Misc IRS Rcpts.,null,11,171,2028,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,23
2022-03-23,Cash Federal Tax Deposits,Direct,156,1992,17453,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,23
2022-03-23,Cash Federal Tax Deposits,Through Depositaries,10433,269938,1825915,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,23
2022-03-23,Inter-agency Transfers,null,13,9059,60314,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,23
2022-03-24,Withheld Income and Employment Taxes,null,3288,256060,1602484,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,24
2022-03-24,Individual Income Taxes,null,571,11463,120416,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,24
2022-03-24,Railroad Retirement Taxes,null,1,340,3044,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,24
2022-03-24,Excise Taxes,null,114,4243,35595,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,24
2022-03-24,Corporation Income Taxes,null,105,12744,141944,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,24
2022-03-24,Federal Unemployment Taxes,null,2,47,2251,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,24
2022-03-24,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,173,2030,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,24
2022-03-24,Cash Federal Tax Deposits,Direct,110,2102,17563,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,24
2022-03-24,Cash Federal Tax Deposits,Through Depositaries,3719,273656,1829634,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,24
2022-03-24,Inter-agency Transfers,null,253,9312,60567,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,24
2022-03-25,Withheld Income and Employment Taxes,null,7184,263243,1609668,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,25
2022-03-25,Individual Income Taxes,null,880,12343,121296,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,25
2022-03-25,Railroad Retirement Taxes,null,52,392,3096,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,25
2022-03-25,Excise Taxes,null,530,4773,36125,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,25
2022-03-25,Corporation Income Taxes,null,218,12962,142162,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,25
2022-03-25,Federal Unemployment Taxes,null,3,50,2254,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,25
2022-03-25,Estate and Gift Taxes & Misc IRS Rcpts.,null,4,177,2035,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,25
