record_date,debt_catg,debt_catg_desc,close_today_bal,open_today_bal,open_month_bal,open_fiscal_year_bal,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2019-03-29,Statutory Debt Limit,null,21987706.0,21987706.0,,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,2,2019,1,03,29
2019-04-01,Debt Held by the Public,null,16230093.0,16204392.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,01
2019-04-01,Intragovernmental Holdings,null,5797612.0,5823488.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,01
2019-04-01,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,01
2019-04-01,Less Debt Not Subject to Limit,Unamortized Discount,29205.0,29381.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,01
2019-04-01,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,01
2019-04-01,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,01
2019-04-01,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,01
2019-04-01,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,01
2019-04-02,Debt Held by the Public,null,16216252.0,16230093.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,02
2019-04-02,Intragovernmental Holdings,null,5811502.0,5797612.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,02
2019-04-02,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,02
2019-04-02,Less Debt Not Subject to Limit,Unamortized Discount,29254.0,29205.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,02
2019-04-02,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,02
2019-04-02,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,02
2019-04-02,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,02
2019-04-02,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,02
2019-04-03,Debt Held by the Public,null,16228710.0,16216252.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,03
2019-04-03,Intragovernmental Holdings,null,5798869.0,5811502.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,03
2019-04-03,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,03
2019-04-03,Less Debt Not Subject to Limit,Unamortized Discount,29080.0,29254.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,03
2019-04-03,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,03
2019-04-03,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,03
2019-04-03,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,03
2019-04-03,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,03
2019-04-04,Debt Held by the Public,null,16225464.0,16228710.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,04
2019-04-04,Intragovernmental Holdings,null,5802684.0,5798869.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,04
2019-04-04,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,04
2019-04-04,Less Debt Not Subject to Limit,Unamortized Discount,29648.0,29080.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,04
2019-04-04,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,04
2019-04-04,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,04
2019-04-04,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,04
2019-04-04,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,04
2019-04-05,Debt Held by the Public,null,16224242.0,16225464.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,05
2019-04-05,Intragovernmental Holdings,null,5803731.0,5802684.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,05
2019-04-05,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,05
2019-04-05,Less Debt Not Subject to Limit,Unamortized Discount,29473.0,29648.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,05
2019-04-05,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,05
2019-04-05,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,05
2019-04-05,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,05
2019-04-05,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,05
2019-04-08,Debt Held by the Public,null,16217448.0,16224242.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,08
2019-04-08,Intragovernmental Holdings,null,5810001.0,5803731.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,08
2019-04-08,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,08
2019-04-08,Less Debt Not Subject to Limit,Unamortized Discount,28950.0,29473.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,08
2019-04-08,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,08
2019-04-08,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,08
2019-04-08,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,08
2019-04-08,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,08
2019-04-09,Debt Held by the Public,null,16209946.0,16217448.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,09
2019-04-09,Intragovernmental Holdings,null,5817551.0,5810001.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,09
2019-04-09,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,09
2019-04-09,Less Debt Not Subject to Limit,Unamortized Discount,28997.0,28950.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,09
2019-04-09,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,09
2019-04-09,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,09
2019-04-09,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,09
2019-04-09,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,09
2019-04-10,Debt Held by the Public,null,16224285.0,16209946.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,10
2019-04-10,Intragovernmental Holdings,null,5803038.0,5817551.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,10
2019-04-10,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,10
2019-04-10,Less Debt Not Subject to Limit,Unamortized Discount,28823.0,28997.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,10
2019-04-10,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,10
2019-04-10,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,10
2019-04-10,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,10
2019-04-10,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,10
2019-04-11,Debt Held by the Public,null,16220451.0,16224285.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,11
2019-04-11,Intragovernmental Holdings,null,5807386.0,5803038.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,11
2019-04-11,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,11
2019-04-11,Less Debt Not Subject to Limit,Unamortized Discount,29338.0,28823.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,11
2019-04-11,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,11
2019-04-11,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,11
2019-04-11,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,11
2019-04-11,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,11
2019-04-12,Debt Held by the Public,null,16219233.0,16220451.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,12
2019-04-12,Intragovernmental Holdings,null,5808432.0,5807386.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,12
2019-04-12,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,12
2019-04-12,Less Debt Not Subject to Limit,Unamortized Discount,29165.0,29338.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,12
2019-04-12,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,12
2019-04-12,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,12
2019-04-12,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,12
2019-04-12,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,12
2019-04-15,Debt Held by the Public,null,16198885.0,16219233.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,15
2019-04-15,Intragovernmental Holdings,null,5828264.0,5808432.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,15
2019-04-15,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,15
2019-04-15,Less Debt Not Subject to Limit,Unamortized Discount,28649.0,29165.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,15
2019-04-15,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,15
2019-04-15,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,15
2019-04-15,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,15
2019-04-15,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,15
2019-04-16,Debt Held by the Public,null,16187885.0,16198885.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,16
2019-04-16,Intragovernmental Holdings,null,5839313.0,5828264.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,16
2019-04-16,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,16
2019-04-16,Less Debt Not Subject to Limit,Unamortized Discount,28698.0,28649.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,16
2019-04-16,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,16
2019-04-16,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,16
2019-04-16,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,16
2019-04-16,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,16
2019-04-17,Debt Held by the Public,null,16194645.0,16187885.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,17
2019-04-17,Intragovernmental Holdings,null,5832382.0,5839313.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,17
2019-04-17,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,17
2019-04-17,Less Debt Not Subject to Limit,Unamortized Discount,28527.0,28698.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,17
2019-04-17,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,17
2019-04-17,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,17
2019-04-17,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,17
2019-04-17,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,17
2019-04-18,Debt Held by the Public,null,16187505.0,16194645.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,18
2019-04-18,Intragovernmental Holdings,null,5840038.0,5832382.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,18
2019-04-18,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,18
2019-04-18,Less Debt Not Subject to Limit,Unamortized Discount,29043.0,28527.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,18
2019-04-18,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,18
2019-04-18,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,18
2019-04-18,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,18
2019-04-18,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,18
2019-04-19,Debt Held by the Public,null,16185900.0,16187505.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,19
2019-04-19,Intragovernmental Holdings,null,5841474.0,5840038.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,19
2019-04-19,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,19
2019-04-19,Less Debt Not Subject to Limit,Unamortized Discount,28874.0,29043.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,19
2019-04-19,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,19
2019-04-19,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,19
2019-04-19,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,19
2019-04-19,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,19
2019-04-22,Debt Held by the Public,null,16179172.0,16185900.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,22
2019-04-22,Intragovernmental Holdings,null,5847694.0,5841474.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,22
2019-04-22,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,22
2019-04-22,Less Debt Not Subject to Limit,Unamortized Discount,28366.0,28874.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,22
2019-04-22,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,22
2019-04-22,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,22
2019-04-22,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,22
2019-04-22,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,22
2019-04-23,Debt Held by the Public,null,16164506.0,16179172.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,23
2019-04-23,Intragovernmental Holdings,null,5862413.0,5847694.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,23
2019-04-23,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,23
2019-04-23,Less Debt Not Subject to Limit,Unamortized Discount,28420.0,28366.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,23
2019-04-23,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,23
2019-04-23,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,23
2019-04-23,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,23
2019-04-23,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,23
2019-04-24,Debt Held by the Public,null,16169442.0,16164506.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,24
2019-04-24,Intragovernmental Holdings,null,5857308.0,5862413.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,24
2019-04-24,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,24
2019-04-24,Less Debt Not Subject to Limit,Unamortized Discount,28251.0,28420.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,24
2019-04-24,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,24
2019-04-24,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,24
2019-04-24,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,24
2019-04-24,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,24
2019-04-25,Debt Held by the Public,null,16168872.0,16169442.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,25
2019-04-25,Intragovernmental Holdings,null,5859023.0,5857308.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,25
2019-04-25,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,25
2019-04-25,Less Debt Not Subject to Limit,Unamortized Discount,29395.0,28251.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,25
2019-04-25,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,25
2019-04-25,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,25
2019-04-25,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,25
2019-04-25,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,25
2019-04-26,Debt Held by the Public,null,16168424.0,16168872.0,16204392.0,15761155.0,III-C,Debt Subject to Limit,Balance Transactions,1,2019,3,2019,2,04,26
2019-04-26,Intragovernmental Holdings,null,5859301.0,5859023.0,5823488.0,5754904.0,III-C,Debt Subject to Limit,Balance Transactions,2,2019,3,2019,2,04,26
2019-04-26,Less Debt Not Subject to Limit,Other Debt,480.0,480.0,480.0,480.0,III-C,Debt Subject to Limit,Balance Transactions,4,2019,3,2019,2,04,26
2019-04-26,Less Debt Not Subject to Limit,Unamortized Discount,29226.0,29395.0,29381.0,30390.0,III-C,Debt Subject to Limit,Balance Transactions,5,2019,3,2019,2,04,26
2019-04-26,Less Debt Not Subject to Limit,Federal Financing Bank,10339.0,10339.0,10339.0,10339.0,III-C,Debt Subject to Limit,Balance Transactions,6,2019,3,2019,2,04,26
2019-04-26,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2019,3,2019,2,04,26
2019-04-26,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2019,3,2019,2,04,26
2019-04-26,Statutory Debt Limit,null,21987706.0,21987706.0,21987706.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2019,3,2019,2,04,26
